id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sd,shour,smin,gender,birth_year,religion,before15_place_code,before15_place,marriage,edu,pre_ele_97,pre_ele_101,political_party,taiwanese_or_chinese,taiwan_indep,month_income,month_spouse_income,mothe_house_income
9080104,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,.90831388,"0603","卷二",2012,101,12aug2012,"14","52","男",47,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","空中行專/商專(續答b2)","馬英九","馬英九(跳答f8)","國民黨","中國人","維持現狀,以後走向統一","6-7萬元以下","有工作,但沒有收入","7-8萬元以下"
9080106,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.3567325,"0603","卷二",2012,101,21jul2012,"10","28","女",65,"沒有宗教信仰","台東縣關山鎮","台東縣(跳答a7q)","已婚有偶(續答a11)","高中職業科(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","7-8萬元以下","8-9萬元以下"
9080107,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.1205482,"0603","卷二",2012,101,28jul2012,"15","40","男",64,"民間信仰","屏東縣麟洛鄉","屏東縣(跳答a7n)","離婚(跳答a12)","國(初)中(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","維持現狀,以後走向統一","2-3萬元以下","跳答,不適用","4-5萬元以下"
9080108,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,.96758422,"0603","卷二",2012,101,30aug2012,"17","04","男",52,"道教","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","軍警校專科班(續答b2)","謝長廷","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","6-7萬元以下","3-4萬元以下","13-14萬元以下"
9080109,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,.96758422,"0603","卷二",2012,101,26jul2012,"17","43","男",61,"道教","屏東縣屏東市","屏東縣(跳答a7n)","已婚有偶(續答a11)","碩士(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","20-30萬元以下","沒有工作","30-40萬元以下"
9080110,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.0576028,"0603","卷二",2012,101,11aug2012,"14","15","男",79,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有投票權","沒有去投票(跳答f8)","都差不多","都是","永遠維持現狀","1萬元以下","跳答,不適用","8-9萬元以下"
9080112,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.3481713,"0603","卷二",2012,101,26jul2012,"19","11","男",73,"道教","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","高中職業科(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","3-4萬元以下","跳答,不適用","12-13萬元以下"
9080115,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.1578663,"0603","卷二",2012,101,26jul2012,"19","57","男",51,"民間信仰","屏東縣屏東市","屏東縣(跳答a7n)","分居(跳答a12)","高中職業科(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","沒有工作","跳答,不適用","1-2萬元以下"
9080116,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.0643188,"0603","卷二",2012,101,27jul2012,"14","10","女",62,"佛教","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","二專(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","永遠維持現狀","沒有工作","跳答,不適用","不知道"
9080117,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.1050532,"0603","卷二",2012,101,13aug2012,"09","00","女",25,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","儘快與大陸統一","沒有工作","沒有工作","2-3萬元以下"
9080118,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.2215853,"0603","卷二",2012,101,18jul2012,"10","20","男",66,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","離婚(跳答a12)","高中職業科(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","1-2萬元以下","跳答,不適用","2-3萬元以下"
9080119,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.2873409,"0603","卷二",2012,101,11aug2012,"10","01","女",38,"道教","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","高職(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","維持現狀,以後走向統一","1-2萬元以下","沒有工作","3-4萬元以下"
9080120,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.1746082,"0603","卷二",2012,101,27jul2012,"16","06","女",81,"佛教","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","五專(續答b2)","沒有投票權","沒有投票權(跳答f8)","都差不多","台灣人","儘快宣布獨立","沒有工作","跳答,不適用","6-7萬元以下"
9080121,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.0576028,"0603","卷二",2012,101,19aug2012,"12","38","男",80,"民間信仰","屏東縣屏東市","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","宋楚瑜(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","不知道"
9080122,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.0576028,"0603","卷二",2012,101,18jul2012,"14","03","男",78,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有投票權","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","1-2萬元以下","跳答,不適用","5-6萬元以下"
9080123,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.1796022,"0603","卷二",2012,101,29jul2012,"14","41","女",49,"佛教","高雄市大樹區","高雄市(跳答a7m)","已婚有偶(續答a11)","國(初)中(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","維持現狀,以後走向統一","2-3萬元以下","1-2萬元以下","9-10萬元以下"
9080124,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.159106,"0603","卷二",2012,101,27jul2012,"12","42","男",36,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","高中職業科(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","沒有工作","1萬元以下","7-8萬元以下"
9080125,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,.99497638,"0603","卷二",2012,101,29jul2012,"19","43","男",33,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","小學(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","1萬元以下","1萬元以下","7-8萬元以下"
9080127,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,1.1796022,"0603","卷二",2012,101,12aug2012,"16","25","女",51,"佛教","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","國(初)中(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","2-3萬元以下","3-4萬元以下","6-7萬元以下"
9080128,"屏東縣長治鄉","低度發展鄉鎮",3,2,1.3762717,.44267733,"0603","卷二",2012,101,10aug2012,"16","59","女",13,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","配偶去世(跳答a12)","無/不識字(跳答b7)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","不知道"
9080301,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.2859641,"0603","卷二",2012,101,28jul2012,"13","30","女",49,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","離婚(跳答a12)","高中普通科(續答b2)","馬英九","馬英九(跳答f8)","國民黨","中國人","維持現狀,以後走向獨立","3-4萬元以下","跳答,不適用","6-7萬元以下"
9080303,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.008803,"0603","卷二",2012,101,01aug2012,"10","26","女",48,"民間信仰","南投縣草屯鎮","南投縣(跳答a7i)","已婚有偶(續答a11)","二專(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","沒有工作","5-6萬元以下","不知道"
9080305,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.3698773,"0603","卷二",2012,101,13aug2012,"11","06","女",61,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","高中普通科(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","不知道","沒有工作","6-7萬元以下","9-10萬元以下"
9080306,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,.95829963,"0603","卷二",2012,101,17jul2012,"09","02","男",71,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有去投票","宋楚瑜(跳答f8)","都差不多","都是","永遠維持現狀","2-3萬元以下","跳答,不適用","3-4萬元以下"
9080307,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,.90928635,"0603","卷二",2012,101,29jul2012,"16","58","男",29,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","二專(續答b2)","馬英九","馬英九(跳答f8)","國民黨","中國人","維持現狀,以後走向統一","1萬元以下","沒有工作","10-11萬元以下"
9080308,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.0576028,"0603","卷二",2012,101,18jul2012,"11","35","男",76,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","1萬元以下","跳答,不適用","4-5萬元以下"
9080309,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.1746082,"0603","卷二",2012,101,29aug2012,"17","51","女",74,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","跳答,不適用","9-10萬元以下"
9080312,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,.90831388,"0603","卷二",2012,101,17jul2012,"11","26","男",47,"沒有宗教信仰","屏東縣屏東市","屏東縣(跳答a7n)","已婚有偶(續答a11)","軍警校專修班(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","維持現狀,以後走向統一","1-2萬元以下","1-2萬元以下","3-4萬元以下"
9080313,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.3567325,"0603","卷二",2012,101,28jul2012,"14","28","女",64,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","離婚(跳答a12)","高中職業科(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向統一","2-3萬元以下","跳答,不適用","3-4萬元以下"
9080314,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.3734796,"0603","卷二",2012,101,25jul2012,"11","10","女",74,"沒有宗教信仰","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","國(初)中(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","1-2萬元以下","跳答,不適用","不知道"
9080316,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.2215853,"0603","卷二",2012,101,01aug2012,"11","58","男",67,"佛教","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","高中職業科(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向統一","沒有工作","跳答,不適用","不知道"
9080319,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.1578663,"0603","卷二",2012,101,10aug2012,"13","57","男",51,"道教","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","高中職業科(續答b2)","拒答","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","1-2萬元以下","2-3萬元以下","4-5萬元以下"
9080320,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.1796022,"0603","卷二",2012,101,25jul2012,"09","02","女",47,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","國(初)中(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","儘快宣布獨立","沒有工作","4-5萬元以下","6-7萬元以下"
9080321,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.1578663,"0603","卷二",2012,101,21jul2012,"15","01","男",43,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","高中職業科(續答b2)","馬英九","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","5-6萬元以下","不知道","不知道"
9080323,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.1746082,"0603","卷二",2012,101,23jul2012,"10","15","女",77,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","二專(續答b2)","沒有投票權","沒有去投票(跳答f8)","都差不多","台灣人","維持現狀,以後走向統一","3-4萬元以下","跳答,不適用","10-11萬元以下"
9080324,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.2334208,"0603","卷二",2012,101,27aug2012,"17","00","男",61,"民間信仰","屏東縣長治鄉","屏東縣(跳答a7n)","單身且從沒結過婚(跳答a15)","高中職業科(續答b2)","沒有去投票","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","3-4萬元以下","跳答,不適用","4-5萬元以下"
9080325,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.2873409,"0603","卷二",2012,101,22jul2012,"19","16","女",40,"基督教","屏東縣屏東市","屏東縣(跳答a7n)","已婚有偶(續答a11)","高中普通科(續答b2)","沒有去投票","蔡英文(續答f7)","民進黨","台灣人","不知道","4-5萬元以下","4-5萬元以下","10-11萬元以下"
9080326,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,.99497638,"0603","卷二",2012,101,10aug2012,"15","20","男",31,"佛教","花蓮縣花蓮市","花蓮縣(跳答a7p)","已婚有偶(續答a11)","小學(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","沒有工作","沒有工作","拒答"
9080327,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.0620994,"0603","卷二",2012,101,07aug2012,"17","48","男",44,"基督教","屏東縣長治鄉","屏東縣(跳答a7n)","已婚有偶(續答a11)","國(初)中(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","拒答","1萬元以下","1-2萬元以下","2-3萬元以下"
9080328,"屏東縣長治鄉","低度發展鄉鎮",3,1,1.3762717,1.2334208,"0603","卷二",2012,101,01aug2012,"12","59","男",55,"佛教","屏東縣長治鄉","屏東縣(跳答a7n)","分居(跳答a12)","高中職業科(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","1-2萬元以下","跳答,不適用","2-3萬元以下"
9740102,"花蓮縣壽豐鄉","低度發展鄉鎮",1,1,1.0704336,.82780354,"0603","卷二",2012,101,08aug2012,"14","31","女",67,"沒有宗教信仰","台南市北區","台南市(跳答a7l)","已婚有偶(續答a11)","大學(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","都是","維持現狀,以後走向獨立","有工作,但沒有收入","有工作,但沒有收入","沒有收入"
9740104,"花蓮縣壽豐鄉","低度發展鄉鎮",1,1,1.0704336,.82696172,"0603","卷二",2012,101,04aug2012,"19","12","男",19,"佛教","花蓮縣壽豐鄉","花蓮縣(跳答a7p)","已婚有偶(續答a11)","國(初)中(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","都不是","維持現狀,以後走向獨立","沒有工作","沒有工作","1-2萬元以下"
9740105,"花蓮縣壽豐鄉","低度發展鄉鎮",1,1,1.0704336,.82257995,"0603","卷二",2012,101,04aug2012,"11","13","男",77,"佛教","花蓮縣壽豐鄉","花蓮縣(跳答a7p)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","不知道/忘記了","沒有去投票(跳答f8)","民進黨","台灣人","永遠維持現狀","有工作,但沒有收入","跳答,不適用","2-3萬元以下"
9740107,"花蓮縣壽豐鄉","低度發展鄉鎮",1,1,1.0704336,1.0654602,"0603","卷二",2012,101,06aug2012,"18","45","女",61,"沒有宗教信仰","花蓮縣花蓮市","花蓮縣(跳答a7p)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","3-4萬元以下","3-4萬元以下","6-7萬元以下"
9740109,"花蓮縣壽豐鄉","低度發展鄉鎮",1,1,1.0704336,.77387051,"0603","卷二",2012,101,25jul2012,"09","16","男",33,"民間信仰","花蓮縣花蓮市","花蓮縣(跳答a7p)","單身且從沒結過婚(跳答a15)","小學(續答b2)","馬英九","宋楚瑜(跳答f8)","不知道","都是","永遠維持現狀","沒有工作","跳答,不適用","1萬元以下"
